"Address","Status Code","Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&bedrooms=&bathrooms=&village=&new=yes","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-view/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/longview-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/5-pauls-maltings/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnydene/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/staithe-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-overy-staithe/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ongar-lodge/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-breeze/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pear-tree-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestones/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/falgate/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","200","OK"
